transaction_id,date,store_location,customer_id,product_name,category,quantity,unit_price,total_amount,status,payment_method,clubcard_member
TXN10468,2023-09-29,Stevenage,CUST2717,Butter 250g,Grocery,5,1.77,8.85,Fulfilled,Card,No
TXN12393,2023-09-29,Stevenage,CUST1184,All-Purpose Cleaner 750ml,Household,1,1.9,1.9,Fulfilled,Cash,No
TXN11236,2023-09-29,Watford,CUST1937,Orange Squash 750ml,Drinks,2,1.28,2.56,Fulfilled,Contactless,No
TXN13048,2023-09-29,Watford,CUST0591,Ice Cream Vanilla 2L,Frozen,3,3.46,10.38,Fulfilled,Clubcard Pay+,No
TXN8271,2023-09-29,Hertford,CUST2944,Free Range Eggs 6pk,Grocery,3,1.87,5.61,Fulfilled,Card,Yes
TXN3305,2023-09-29,St Albans,CUST0889,Lamb Chops 400g,Meat & Fish,3,5.38,16.14,Fulfilled,Card,Yes
TXN10228,2023-09-29,St Albans,CUST0128,Carrots 1kg,Fresh Produce,3,0.66,1.98,Fulfilled,Cash,Yes
TXN11644,2023-09-29,Hatfield,CUST0613,Sweet Potatoes 1kg,Fresh Produce,2,1.46,2.92,Fulfilled,Contactless,Yes
TXN3842,2023-09-29,Hemel Hempstead,CUST2088,Sparkling Water 6pk,Drinks,2,2.23,4.46,Fulfilled,Card,No
TXN5341,2023-09-29,Welwyn Garden City,CUST2453,Chicken Thighs 1kg,Meat & Fish,3,3.98,11.94,Fulfilled,Contactless,Yes
TXN9222,2023-09-29,Welwyn Garden City,CUST0330,Bell Peppers 3pk,Fresh Produce,3,1.53,4.59,Fulfilled,Cash,Yes
TXN11790,2023-09-29,Watford,CUST0579,Carrots 1kg,Fresh Produce,4,0.65,2.6,Fulfilled,Contactless,Yes
TXN12853,2023-09-29,Watford,CUST0535,Ice Cream Vanilla 2L,Frozen,1,3.42,3.42,Fulfilled,Contactless,Yes
TXN15848,2023-09-29,Stevenage,CUST2879,Carrots 1kg,Fresh Produce,5,0.65,3.25,Fulfilled,Contactless,Yes
TXN5306,2023-09-29,St Albans,CUST0952,Kitchen Roll 6pk,Household,1,3.55,0.0,Cancelled,Contactless,Yes
TXN13605,2023-09-29,St Albans,CUST0394,Semi-Skimmed Milk 2L,Grocery,5,1.07,5.35,Fulfilled,Contactless,Yes
TXN12204,2023-09-29,Hemel Hempstead,CUST2996,Free Range Eggs 6pk,Grocery,1,1.84,1.84,Fulfilled,Card,Yes
TXN11457,2023-09-29,St Albans,CUST2398,Pork Sausages 6pk,Meat & Fish,1,2.43,2.43,Fulfilled,Contactless,Yes
TXN13228,2023-09-29,Stevenage,CUST2428,Orange Squash 750ml,Drinks,1,1.29,1.29,Fulfilled,Contactless,Yes
TXN3280,2023-09-29,Hatfield,CUST2640,Semi-Skimmed Milk 2L,Grocery,4,1.02,4.08,Fulfilled,Card,Yes
TXN9833,2023-09-29,Stevenage,CUST0744,Moisturiser 200ml,Health & Beauty,1,4.57,4.57,Fulfilled,Contactless,Yes
TXN8518,2023-09-29,Watford,CUST1710,Sweet Potatoes 1kg,Fresh Produce,4,1.52,6.08,Fulfilled,Contactless,Yes
TXN10959,2023-09-29,Hatfield,CUST1867,Ice Cream Vanilla 2L,Frozen,2,3.44,0.0,Cancelled,Clubcard Pay+,Yes
TXN6261,2023-09-29,Watford,CUST1333,Kitchen Roll 6pk,Household,2,3.55,7.1,Fulfilled,Contactless,Yes
TXN4506,2023-09-29,Hertford,CUST0395,Chicken Nuggets 500g,Frozen,3,2.91,8.73,Fulfilled,Clubcard Pay+,Yes
TXN1352,2023-09-29,Luton,CUST2691,Bell Peppers 3pk,Fresh Produce,6,1.53,9.18,Fulfilled,Contactless,Yes
TXN5117,2023-09-29,St Albans,CUST0466,Cherry Tomatoes 300g,Fresh Produce,3,1.19,3.57,Fulfilled,Contactless,Yes
TXN4672,2023-09-29,Luton,CUST2792,Semi-Skimmed Milk 2L,Grocery,1,1.06,1.06,Fulfilled,Clubcard Pay+,Yes
TXN12896,2023-09-29,Welwyn Garden City,CUST1913,Frozen Berries 500g,Frozen,1,2.26,2.26,Fulfilled,Clubcard Pay+,Yes
TXN11923,2023-09-30,Welwyn Garden City,CUST0524,Cornflakes 500g,Grocery,2,1.85,3.7,Fulfilled,Contactless,No
TXN12349,2023-09-30,Hemel Hempstead,CUST1939,Toilet Roll 9pk,Household,4,4.96,19.84,Fulfilled,Cash,Yes
TXN11431,2023-09-30,Welwyn Garden City,CUST2753,Lamb Chops 400g,Meat & Fish,1,5.49,0.0,Cancelled,Clubcard Pay+,Yes
TXN10528,2023-09-30,Hertford,CUST2018,Chicken Thighs 1kg,Meat & Fish,3,4.06,12.18,Fulfilled,Contactless,No
TXN15533,2023-09-30,St Albans,CUST0494,Free Range Eggs 6pk,Grocery,4,1.9,7.6,Fulfilled,Card,Yes
TXN15310,2023-09-30,Hatfield,CUST1620,Fabric Softener 1L,Household,2,3.38,6.76,Fulfilled,Contactless,Yes
TXN12622,2023-09-30,Welwyn Garden City,CUST0984,Pasta 500g,Grocery,2,0.88,1.76,Fulfilled,Card,Yes
TXN15605,2023-09-30,Hemel Hempstead,CUST1230,Toothpaste 100ml,Health & Beauty,6,1.49,8.94,Fulfilled,Clubcard Pay+,Yes
TXN8577,2023-09-30,Luton,CUST1096,Apples 6pk,Fresh Produce,1,1.29,1.29,Fulfilled,Card,Yes
TXN11489,2023-09-30,Hatfield,CUST1445,Free Range Eggs 6pk,Grocery,1,1.93,0.0,Cancelled,Cash,Yes
TXN10532,2023-09-30,St Albans,CUST1436,Strawberries 400g,Fresh Produce,2,2.01,4.02,Fulfilled,Clubcard Pay+,Yes
TXN11192,2023-09-30,Welwyn Garden City,CUST0350,Washing Up Liquid 500ml,Household,6,1.08,6.48,Fulfilled,Cash,Yes
TXN7113,2023-09-30,Stevenage,CUST0261,Instant Coffee 200g,Drinks,3,3.76,11.28,Fulfilled,Contactless,Yes
TXN15569,2023-09-30,St Albans,CUST1679,Pain au Chocolat 4pk,Bakery,2,2.23,4.46,Fulfilled,Contactless,Yes
TXN13839,2023-09-30,Hatfield,CUST0663,Greek Yoghurt 500g,Grocery,1,1.63,1.63,Fulfilled,Contactless,No
TXN10834,2023-09-30,Welwyn Garden City,CUST1336,Free Range Eggs 6pk,Grocery,6,1.89,11.34,Fulfilled,Card,Yes
TXN15194,2023-09-30,Welwyn Garden City,CUST2745,Greek Yoghurt 500g,Grocery,2,1.64,3.28,Fulfilled,Card,Yes
TXN9908,2023-09-30,Stevenage,CUST0371,Carrots 1kg,Fresh Produce,3,0.65,0.0,Cancelled,Contactless,Yes
TXN4457,2023-09-30,Luton,CUST1715,Cornflakes 500g,Grocery,1,1.85,1.85,Fulfilled,Contactless,Yes
TXN7454,2023-09-30,Hemel Hempstead,CUST1300,Kitchen Roll 6pk,Household,2,3.4,6.8,Fulfilled,Clubcard Pay+,Yes
TXN10966,2023-09-30,Luton,CUST2361,Frozen Peas 900g,Frozen,1,1.46,1.46,Fulfilled,Card,Yes
TXN12503,2023-09-30,Hatfield,CUST0291,Doughnuts 5pk,Bakery,4,1.76,7.04,Fulfilled,Card,Yes
TXN3462,2023-09-30,Luton,CUST2889,Bin Bags 40pk,Household,4,2.46,9.84,Fulfilled,Contactless,Yes
TXN8805,2023-09-30,Welwyn Garden City,CUST0429,Washing Up Liquid 500ml,Household,3,1.12,3.36,Fulfilled,Clubcard Pay+,No
TXN5421,2023-09-30,Hertford,CUST1390,Rice 1kg,Grocery,2,1.41,2.82,Fulfilled,Card,Yes
TXN13418,2023-09-30,Watford,CUST2214,Pork Sausages 6pk,Meat & Fish,2,2.43,4.86,Fulfilled,Card,No
TXN4790,2023-09-30,Hatfield,CUST1689,Ice Cream Vanilla 2L,Frozen,1,3.59,3.59,Fulfilled,Cash,Yes
TXN15901,2023-09-30,Welwyn Garden City,CUST0165,Frozen Berries 500g,Frozen,4,2.3,9.2,Fulfilled,Contactless,Yes
TXN12793,2023-09-30,Welwyn Garden City,CUST1035,Instant Coffee 200g,Drinks,1,3.76,3.76,Fulfilled,Card,Yes
TXN6365,2023-09-30,Hertford,CUST1768,Chicken Nuggets 500g,Frozen,2,2.96,5.92,Fulfilled,Clubcard Pay+,Yes
TXN4058,2023-09-30,Welwyn Garden City,CUST0874,Chicken Breast 500g,Meat & Fish,1,3.46,3.46,Fulfilled,Card,No
TXN10070,2023-09-30,Hemel Hempstead,CUST1571,Coffee Beans 200g,Drinks,1,5.13,5.13,Fulfilled,Clubcard Pay+,Yes
TXN6115,2023-09-30,Luton,CUST2577,Carrots 1kg,Fresh Produce,1,0.64,0.64,Fulfilled,Cash,No
TXN8843,2023-09-30,St Albans,CUST0143,Kitchen Roll 6pk,Household,1,3.49,3.49,Fulfilled,Contactless,Yes
TXN8995,2023-09-30,Hatfield,CUST1867,Lamb Chops 400g,Meat & Fish,1,5.4,5.4,Fulfilled,Contactless,Yes
TXN5563,2023-10-01,Welwyn Garden City,CUST2983,White Bread 800g,Grocery,1,1.14,1.14,Fulfilled,Contactless,Yes
TXN10863,2023-10-01,Watford,CUST1598,Moisturiser 200ml,Health & Beauty,1,4.48,4.48,Fulfilled,Card,Yes
TXN6514,2023-10-01,Welwyn Garden City,CUST2963,Croissants 4pk,Bakery,1,1.9,1.9,Fulfilled,Contactless,Yes
TXN13535,2023-10-01,Stevenage,CUST2272,Salmon Fillets 2pk,Meat & Fish,5,4.6,0.0,Cancelled,Cash,Yes
TXN13186,2023-10-01,Luton,CUST0141,Bacon Rashers 200g,Meat & Fish,1,2.23,0.0,Cancelled,Contactless,No
TXN10256,2023-10-01,Hatfield,CUST2017,Frozen Peas 900g,Frozen,5,1.48,7.4,Fulfilled,Contactless,No
TXN14941,2023-10-01,Hatfield,CUST0261,Fabric Softener 1L,Household,1,3.36,3.36,Fulfilled,Cash,No
TXN3679,2023-10-01,Stevenage,CUST2531,Croissants 4pk,Bakery,2,1.88,3.76,Fulfilled,Card,Yes
TXN7112,2023-10-01,Hemel Hempstead,CUST1073,Paracetamol 16pk,Health & Beauty,1,1.01,1.01,Fulfilled,Cash,Yes
TXN9062,2023-10-01,Hertford,CUST1649,Cola 6pk,Drinks,2,3.42,6.84,Fulfilled,Card,Yes
TXN4534,2023-10-01,Hatfield,CUST2262,Coffee Beans 200g,Drinks,1,5.05,5.05,Fulfilled,Contactless,No
TXN15740,2023-10-01,Hemel Hempstead,CUST0068,Toilet Roll 9pk,Household,1,5.03,5.03,Fulfilled,Contactless,No
TXN1007,2023-10-01,Hemel Hempstead,CUST2819,Orange Squash 750ml,Drinks,2,1.27,2.54,Fulfilled,Card,No
TXN7557,2023-10-01,Welwyn Garden City,CUST1210,Toothpaste 100ml,Health & Beauty,1,1.51,1.51,Fulfilled,Contactless,Yes
TXN13039,2023-10-01,Hatfield,CUST0604,Frozen Peas 900g,Frozen,4,1.52,6.08,Fulfilled,Contactless,Yes
TXN5578,2023-10-01,Hertford,CUST0481,Washing Up Liquid 500ml,Household,1,1.07,1.07,Fulfilled,Clubcard Pay+,No
TXN7121,2023-10-01,Welwyn Garden City,CUST2804,Apples 6pk,Fresh Produce,1,1.32,1.32,Fulfilled,Card,Yes
TXN11721,2023-10-01,Hatfield,CUST2536,Greek Yoghurt 500g,Grocery,3,1.68,0.0,Cancelled,Clubcard Pay+,Yes
TXN12789,2023-10-01,Luton,CUST1492,Ice Cream Vanilla 2L,Frozen,1,3.51,3.51,Fulfilled,Card,No
TXN9433,2023-10-01,Hemel Hempstead,CUST2808,Kitchen Roll 6pk,Household,1,3.43,3.43,Fulfilled,Clubcard Pay+,No
TXN10429,2023-10-01,Watford,CUST1187,Doughnuts 5pk,Bakery,2,1.83,3.66,Fulfilled,Contactless,Yes
TXN15551,2023-10-01,Welwyn Garden City,CUST1186,Bacon Rashers 200g,Meat & Fish,4,2.29,9.16,Fulfilled,Contactless,Yes
TXN6935,2023-10-01,Luton,CUST1274,Cucumber Each,Fresh Produce,2,0.54,1.08,Fulfilled,Card,No
TXN2234,2023-10-01,Luton,CUST0976,Turkey Mince 500g,Meat & Fish,1,3.19,3.19,Fulfilled,Contactless,Yes
TXN11973,2023-10-01,Luton,CUST2779,Green Tea 40pk,Drinks,3,2.55,7.65,Fulfilled,Contactless,Yes
TXN3582,2023-10-01,Stevenage,CUST0025,Baby Spinach 200g,Fresh Produce,2,1.31,2.62,Fulfilled,Contactless,Yes
TXN15129,2023-10-01,Hatfield,CUST2437,Bell Peppers 3pk,Fresh Produce,4,1.52,6.08,Fulfilled,Card,Yes
TXN12880,2023-10-01,St Albans,CUST2145,Salmon Fillets 2pk,Meat & Fish,2,4.51,9.02,Fulfilled,Clubcard Pay+,Yes
TXN13659,2023-10-01,Watford,CUST2114,Muffins 4pk,Bakery,2,1.96,3.92,Fulfilled,Card,Yes
TXN1534,2023-10-01,Watford,CUST0034,Semi-Skimmed Milk 2L,Grocery,1,1.03,1.03,Fulfilled,Contactless,Yes
TXN8953,2023-10-01,Welwyn Garden City,CUST1777,Seeded Rolls 4pk,Bakery,3,1.3,3.9,Fulfilled,Contactless,Yes
TXN12745,2023-10-01,Welwyn Garden City,CUST2517,Pork Sausages 6pk,Meat & Fish,2,2.45,4.9,Fulfilled,Card,Yes
TXN11492,2023-10-01,Hatfield,CUST1144,Deodorant 150ml,Health & Beauty,3,2.33,6.99,Fulfilled,Card,Yes
TXN11164,2023-10-01,Hemel Hempstead,CUST2872,Ice Cream Vanilla 2L,Frozen,1,3.6,3.6,Fulfilled,Card,No
TXN1731,2023-10-01,Watford,CUST1987,Pain au Chocolat 4pk,Bakery,1,2.29,2.29,Fulfilled,Card,No
TXN7769,2023-10-01,Hatfield,CUST0392,Paracetamol 16pk,Health & Beauty,3,0.98,2.94,Fulfilled,Contactless,No
TXN10817,2023-10-01,St Albans,CUST0145,Cornflakes 500g,Grocery,3,1.94,5.82,Fulfilled,Contactless,Yes
TXN9011,2023-10-01,St Albans,CUST2450,Croissants 4pk,Bakery,3,1.89,5.67,Fulfilled,Card,Yes
TXN14221,2023-10-01,Hertford,CUST0592,Frozen Chips 1.5kg,Frozen,4,1.88,7.52,Fulfilled,Contactless,Yes
TXN14116,2023-10-02,Hatfield,CUST2432,Frozen Chips 1.5kg,Frozen,4,1.89,7.56,Fulfilled,Contactless,No
TXN5787,2023-10-02,Hemel Hempstead,CUST1177,Conditioner 400ml,Health & Beauty,2,3.06,6.12,Fulfilled,Clubcard Pay+,Yes
TXN12260,2023-10-02,Hatfield,CUST1333,Ice Cream Vanilla 2L,Frozen,1,3.47,3.47,Fulfilled,Card,Yes
TXN9734,2023-10-02,St Albans,CUST2742,White Bread 800g,Grocery,2,1.17,2.34,Fulfilled,Contactless,Yes
TXN13189,2023-10-02,St Albans,CUST2716,Butter 250g,Grocery,1,1.8,1.8,Fulfilled,Contactless,Yes
TXN5821,2023-10-02,Hatfield,CUST1734,Veggie Burgers 4pk,Frozen,1,2.77,2.77,Fulfilled,Card,No
TXN6882,2023-10-02,St Albans,CUST2343,Deodorant 150ml,Health & Beauty,1,2.23,2.23,Fulfilled,Card,No
TXN1374,2023-10-02,Welwyn Garden City,CUST1618,Frozen Berries 500g,Frozen,2,2.25,4.5,Fulfilled,Clubcard Pay+,No
TXN9114,2023-10-02,St Albans,CUST1066,Paracetamol 16pk,Health & Beauty,3,0.97,2.91,Fulfilled,Card,No
TXN9671,2023-10-02,Welwyn Garden City,CUST1262,Croissants 4pk,Bakery,3,1.9,5.7,Fulfilled,Contactless,Yes
TXN2770,2023-10-02,St Albans,CUST0221,Beef Mince 500g,Meat & Fish,4,3.17,12.68,Fulfilled,Contactless,No
TXN6037,2023-10-02,Hertford,CUST0681,Toothpaste 100ml,Health & Beauty,2,1.47,2.94,Fulfilled,Contactless,Yes
TXN13792,2023-10-02,Watford,CUST1235,Pain au Chocolat 4pk,Bakery,1,2.23,2.23,Fulfilled,Clubcard Pay+,Yes
TXN8264,2023-10-02,Watford,CUST1651,Muffins 4pk,Bakery,3,2.02,6.06,Fulfilled,Card,Yes
TXN5472,2023-10-02,Hatfield,CUST2489,Avocado Each,Fresh Produce,2,0.77,1.54,Fulfilled,Clubcard Pay+,Yes
TXN15793,2023-10-02,Luton,CUST0368,Washing Up Liquid 500ml,Household,4,1.12,0.0,Cancelled,Contactless,No
TXN1613,2023-10-02,Welwyn Garden City,CUST2135,Dishwasher Tablets 30pk,Household,3,6.95,20.85,Fulfilled,Contactless,No
TXN7162,2023-10-02,Hatfield,CUST2915,Chicken Thighs 1kg,Meat & Fish,2,4.02,8.04,Fulfilled,Contactless,Yes
TXN3851,2023-10-02,Hatfield,CUST1425,White Bread 800g,Grocery,1,1.16,1.16,Fulfilled,Card,Yes
TXN12522,2023-10-02,Hatfield,CUST1725,Whole Milk 2L,Grocery,5,1.1,5.5,Fulfilled,Contactless,Yes
TXN15424,2023-10-02,St Albans,CUST1994,Carrots 1kg,Fresh Produce,1,0.64,0.64,Fulfilled,Card,Yes
TXN15725,2023-10-02,Hemel Hempstead,CUST0646,Lamb Chops 400g,Meat & Fish,6,5.51,33.06,Fulfilled,Card,No
TXN5674,2023-10-02,St Albans,CUST2260,Bin Bags 40pk,Household,1,2.48,2.48,Fulfilled,Card,Yes
TXN15769,2023-10-02,Welwyn Garden City,CUST1102,Cod Fillets 300g,Meat & Fish,1,3.65,3.65,Fulfilled,Clubcard Pay+,Yes
TXN9565,2023-10-02,Stevenage,CUST1676,Frozen Chips 1.5kg,Frozen,4,1.92,7.68,Fulfilled,Contactless,Yes
TXN5310,2023-10-02,Hatfield,CUST0208,Strawberries 400g,Fresh Produce,5,1.97,9.85,Fulfilled,Card,Yes
TXN2034,2023-10-02,Welwyn Garden City,CUST0573,Fabric Softener 1L,Household,6,3.32,19.92,Fulfilled,Contactless,Yes
TXN7541,2023-10-02,Watford,CUST1229,Baby Spinach 200g,Fresh Produce,2,1.31,2.62,Fulfilled,Clubcard Pay+,Yes
TXN13381,2023-10-02,Stevenage,CUST1734,Turkey Mince 500g,Meat & Fish,3,3.17,9.51,Fulfilled,Contactless,Yes
TXN9815,2023-10-02,Luton,CUST1359,Strawberries 400g,Fresh Produce,1,2.02,2.02,Fulfilled,Clubcard Pay+,No
TXN12774,2023-10-02,Hertford,CUST0229,Chicken Nuggets 500g,Frozen,1,2.98,2.98,Fulfilled,Card,Yes
TXN10604,2023-10-02,Luton,CUST2848,Pasta 500g,Grocery,2,0.9,1.8,Fulfilled,Card,Yes
TXN5754,2023-10-02,Hemel Hempstead,CUST0734,Washing Powder 2kg,Household,4,5.63,22.52,Fulfilled,Card,No
TXN4869,2023-10-02,Welwyn Garden City,CUST2373,Bananas Bunch,Fresh Produce,2,0.69,1.38,Fulfilled,Card,Yes
TXN14878,2023-10-02,Luton,CUST0999,Chicken Nuggets 500g,Frozen,4,2.93,0.0,Cancelled,Contactless,No
TXN5212,2023-10-02,Stevenage,CUST2943,Cucumber Each,Fresh Produce,2,0.54,1.08,Fulfilled,Card,No
TXN4101,2023-10-02,Luton,CUST0171,Fabric Softener 1L,Household,2,3.22,6.44,Fulfilled,Card,Yes
TXN4128,2023-10-02,Hertford,CUST0716,Chicken Thighs 1kg,Meat & Fish,1,4.08,4.08,Fulfilled,Clubcard Pay+,No
TXN14869,2023-10-02,St Albans,CUST1775,Croissants 4pk,Bakery,2,1.94,0.0,Cancelled,Card,Yes
TXN2223,2023-10-02,Hertford,CUST0233,Croissants 4pk,Bakery,4,1.86,0.0,Cancelled,Contactless,Yes
TXN5769,2023-10-02,Hatfield,CUST2621,Deodorant 150ml,Health & Beauty,4,2.32,9.28,Fulfilled,Contactless,Yes
TXN13747,2023-10-02,Watford,CUST0875,Kitchen Roll 6pk,Household,1,3.52,3.52,Fulfilled,Card,Yes
TXN11928,2023-10-02,Stevenage,CUST2573,Salmon Fillets 2pk,Meat & Fish,1,4.42,4.42,Fulfilled,Contactless,Yes
TXN15407,2023-10-02,Stevenage,CUST0108,Cheddar Cheese 400g,Grocery,4,2.51,10.04,Fulfilled,Clubcard Pay+,Yes
TXN9356,2023-10-02,Hatfield,CUST0595,Greek Yoghurt 500g,Grocery,2,1.63,3.26,Fulfilled,Card,Yes
TXN4595,2023-10-03,Luton,CUST0338,Kitchen Roll 6pk,Household,2,3.46,6.92,Fulfilled,Contactless,Yes
TXN9561,2023-10-03,Hemel Hempstead,CUST0420,Cucumber Each,Fresh Produce,1,0.53,0.53,Fulfilled,Contactless,No
TXN5667,2023-10-03,Watford,CUST1289,Sports Drink 500ml,Drinks,1,1.23,0.0,Cancelled,Contactless,No
TXN5311,2023-10-03,Hertford,CUST0726,Whole Milk 2L,Grocery,2,1.11,2.22,Fulfilled,Card,No
TXN2979,2023-10-03,Watford,CUST2251,Frozen Pizza Margherita,Frozen,3,2.5,7.5,Fulfilled,Card,No
TXN1297,2023-10-03,Hatfield,CUST2093,Carrots 1kg,Fresh Produce,2,0.66,1.32,Fulfilled,Contactless,Yes
TXN14332,2023-10-03,Stevenage,CUST2586,Pasta 500g,Grocery,2,0.89,1.78,Fulfilled,Contactless,Yes
TXN5205,2023-10-03,St Albans,CUST0337,Chicken Nuggets 500g,Frozen,1,2.95,2.95,Fulfilled,Contactless,No
TXN13615,2023-10-03,Luton,CUST1357,Vitamins C 60pk,Health & Beauty,1,4.09,4.09,Fulfilled,Card,No
TXN15988,2023-10-03,Luton,CUST1220,Kitchen Roll 6pk,Household,2,3.4,6.8,Fulfilled,Card,Yes
TXN5003,2023-10-03,Welwyn Garden City,CUST0275,Butter 250g,Grocery,4,1.83,7.32,Fulfilled,Card,Yes
TXN1455,2023-10-03,St Albans,CUST0630,All-Purpose Cleaner 750ml,Household,2,1.94,3.88,Fulfilled,Contactless,No
TXN4944,2023-10-03,Welwyn Garden City,CUST0434,Shower Gel 500ml,Health & Beauty,2,1.94,3.88,Fulfilled,Cash,Yes
TXN9935,2023-10-03,Luton,CUST2481,Crisps Multipack,Grocery,4,2.44,9.76,Fulfilled,Contactless,Yes
TXN1454,2023-10-03,Welwyn Garden City,CUST2808,Sourdough Loaf,Bakery,1,1.76,1.76,Fulfilled,Card,Yes
TXN2956,2023-10-03,Luton,CUST0290,Bacon Rashers 200g,Meat & Fish,4,2.29,9.16,Fulfilled,Clubcard Pay+,No
TXN1469,2023-10-03,Hertford,CUST0077,Rice 1kg,Grocery,4,1.35,5.4,Fulfilled,Cash,Yes
TXN12316,2023-10-03,Stevenage,CUST1165,Moisturiser 200ml,Health & Beauty,2,4.37,8.74,Fulfilled,Contactless,Yes
TXN14699,2023-10-03,Welwyn Garden City,CUST1856,Frozen Chips 1.5kg,Frozen,2,1.87,3.74,Fulfilled,Contactless,Yes
TXN6174,2023-10-03,St Albans,CUST1071,Pain au Chocolat 4pk,Bakery,1,2.31,2.31,Fulfilled,Cash,Yes
TXN15765,2023-10-03,St Albans,CUST0165,Toothpaste 100ml,Health & Beauty,2,1.5,3.0,Fulfilled,Card,No
TXN2613,2023-10-03,Hatfield,CUST2806,Fruit Smoothie 750ml,Drinks,3,3.01,9.03,Fulfilled,Card,Yes
TXN6949,2023-10-03,Watford,CUST2304,Frozen Chips 1.5kg,Frozen,4,1.87,7.48,Fulfilled,Card,Yes
TXN6898,2023-10-03,Hertford,CUST1019,Kitchen Roll 6pk,Household,3,3.49,10.47,Fulfilled,Card,No
TXN8512,2023-10-03,Welwyn Garden City,CUST2993,Turkey Mince 500g,Meat & Fish,1,3.02,3.02,Fulfilled,Contactless,No
TXN7826,2023-10-03,Welwyn Garden City,CUST2073,Pain au Chocolat 4pk,Bakery,2,2.34,4.68,Fulfilled,Card,No
TXN15177,2023-10-03,Stevenage,CUST2579,White Bread 800g,Grocery,1,1.17,1.17,Fulfilled,Cash,Yes
TXN15075,2023-10-03,Luton,CUST2404,Fruit Smoothie 750ml,Drinks,1,3.08,3.08,Fulfilled,Contactless,Yes
TXN15488,2023-10-03,Hatfield,CUST2581,Shower Gel 500ml,Health & Beauty,3,1.91,5.73,Fulfilled,Contactless,Yes
TXN4265,2023-10-03,Welwyn Garden City,CUST0470,Croissants 4pk,Bakery,1,1.94,1.94,Fulfilled,Contactless,Yes
TXN4376,2023-10-03,Watford,CUST2407,Whole Milk 2L,Grocery,1,1.12,1.12,Fulfilled,Contactless,Yes
TXN10783,2023-10-03,Hertford,CUST0291,Salmon Fillets 2pk,Meat & Fish,4,4.4,17.6,Fulfilled,Clubcard Pay+,No
TXN6224,2023-10-03,St Albans,CUST0386,Sports Drink 500ml,Drinks,2,1.18,2.36,Fulfilled,Card,Yes
TXN3797,2023-10-03,Luton,CUST0573,Shower Gel 500ml,Health & Beauty,2,1.86,3.72,Fulfilled,Card,Yes
TXN2500,2023-10-03,Stevenage,CUST0731,Greek Yoghurt 500g,Grocery,3,1.64,4.92,Fulfilled,Card,No
TXN14479,2023-10-03,Hemel Hempstead,CUST2291,Chicken Breast 500g,Meat & Fish,1,3.4,3.4,Fulfilled,Card,No
TXN11471,2023-10-03,Hemel Hempstead,CUST1542,Pain au Chocolat 4pk,Bakery,2,2.36,4.72,Fulfilled,Card,Yes
TXN9227,2023-10-03,Welwyn Garden City,CUST2406,Greek Yoghurt 500g,Grocery,3,1.65,4.95,Fulfilled,Clubcard Pay+,Yes
TXN6857,2023-10-03,Welwyn Garden City,CUST0153,Butter 250g,Grocery,1,1.82,1.82,Fulfilled,Card,No
TXN1686,2023-10-03,Stevenage,CUST0964,Cornflakes 500g,Grocery,1,1.89,1.89,Fulfilled,Card,Yes
TXN7920,2023-10-04,Hertford,CUST2986,Beef Mince 500g,Meat & Fish,3,3.26,9.78,Fulfilled,Contactless,Yes
TXN9878,2023-10-04,St Albans,CUST1678,Conditioner 400ml,Health & Beauty,1,2.91,0.0,Cancelled,Contactless,No
TXN1266,2023-10-04,Luton,CUST2052,Grapes 500g,Fresh Produce,1,2.05,2.05,Fulfilled,Card,Yes
TXN9466,2023-10-04,St Albans,CUST2800,Bananas Bunch,Fresh Produce,3,0.67,0.0,Cancelled,Contactless,No
TXN6293,2023-10-04,Welwyn Garden City,CUST2906,Beef Mince 500g,Meat & Fish,5,3.18,0.0,Cancelled,Card,No
TXN2953,2023-10-04,Luton,CUST2726,Fabric Softener 1L,Household,1,3.2,3.2,Fulfilled,Card,Yes
TXN6844,2023-10-04,Hemel Hempstead,CUST2467,Bacon Rashers 200g,Meat & Fish,2,2.29,4.58,Fulfilled,Card,No
TXN12441,2023-10-04,Stevenage,CUST2407,Baked Beans 4pk,Grocery,2,1.33,2.66,Fulfilled,Contactless,No
TXN12179,2023-10-04,Welwyn Garden City,CUST2168,Paracetamol 16pk,Health & Beauty,2,0.97,1.94,Fulfilled,Clubcard Pay+,Yes
TXN14574,2023-10-04,Stevenage,CUST1178,Cornflakes 500g,Grocery,2,1.83,3.66,Fulfilled,Cash,No
TXN7072,2023-10-04,Welwyn Garden City,CUST0265,Baby Spinach 200g,Fresh Produce,3,1.26,3.78,Fulfilled,Card,Yes
TXN5080,2023-10-04,Luton,CUST0246,Green Tea 40pk,Drinks,1,2.42,0.0,Cancelled,Card,Yes
TXN3549,2023-10-04,Welwyn Garden City,CUST2733,Cod Fillets 300g,Meat & Fish,4,3.72,14.88,Fulfilled,Clubcard Pay+,Yes
TXN13299,2023-10-04,St Albans,CUST0599,Butter 250g,Grocery,2,1.77,3.54,Fulfilled,Contactless,No
TXN9784,2023-10-04,Stevenage,CUST1720,Paracetamol 16pk,Health & Beauty,1,0.96,0.96,Fulfilled,Card,Yes
TXN3526,2023-10-04,Hatfield,CUST1577,Crisps Multipack,Grocery,2,2.43,4.86,Fulfilled,Clubcard Pay+,Yes
TXN12043,2023-10-04,Luton,CUST1365,Carrots 1kg,Fresh Produce,1,0.63,0.63,Fulfilled,Card,No
